id,nev,ismertnev,orszag,megye,varos,cim,osmid,osmtype,lat,lon
1511,Szent László király-templom,,12,6,Eperjes,,362768379,way,46.7073756,20.5616289
1512,Szent István király-templom,,12,3,Gerendás,Petőfi u. ,361900999,way,46.5972653,20.8651742
1513,Szent Gellért templom,,12,3,Kaszaper,,362048118,way,46.4555654,20.8242863
1514,Alexandriai Szent Katalin-templom,Tabáni templom,12,5,Budapest I. kerület,Attila út 11.,26469311,way,47.4922435,19.0438842
1515,Nagyboldogasszony-templom,Mátyás-templom,12,5,Budapest I. kerület,Szentháromság tér 2 ,37135081,way,47.5020222,19.034295
1516,Iskolakápolna,buzitai iskolakápolna,12,9,Nyíracsád,Buzita-tanya 10.,8519693501,node,47.5718995,21.9392429
1517,Kisboldogasszony-templom,"Máriaremetei kegytemplom, Máriaremetei bazilika",12,5,Budapest II. kerület,Templomkert u 1.,239932448,way,47.5608163,18.9450564
1520,Szent Kereszt felmagasztalása-templom,,12,9,Biharkeresztes,Hősök tere 8.,372475997,way,47.128963,21.7168964
1521,Szent László király-templom,,12,9,Furta,Táncsics Mihály u.,372476001,way,47.1315924,21.4554818
1522,Keresztelő Szent János-templom,,12,12,Epöl,Hősök tere 1.,372475971,way,47.6464156,18.6372616
1523,Szent Péter és Pál-templom,,12,9,Mezőpeterd,4118 Petőfi utca 9,372476009,way,47.1674785,21.6241779
1524,Nagyboldogasszony-templom,,12,3,Nagyszénás,,245529077,way,46.672916,20.6734932
1525,Jézus Szíve-templom,,12,3,Orosháza,Széchenyi tér,316642611,way,46.5586416,20.6687043
1526,Magyarok Nagyasszonya-templom,,12,3,Pusztaföldvár,,362048114,way,46.5310809,20.8058977
1527,Szent Márton-templom,berettyószentmártoni templom,12,9,Berettyóújfalu,Berettyószentmárton,378960561,way,47.2008859,21.5374926
1528,Misézőhely,,12,9,Biharnagybajom,,8686440439,node,47.2108047,21.231724
1529,Szent László király-kápolna,,12,9,Nagyrábé,Széchenyi u 5,8580195892,node,47.2056289,21.3231249
1530,Páduai Szent Antal-templom,,12,9,Derecske,,218062051,way,47.3518527,21.5686157
1531,Misézőhely,,12,9,Esztár,,NULL,NULL,47.2858009,21.7742004
1532,Kis Szent Teréz misézőhely,,12,9,Konyár,Rákóczi út,1091574715,way,47.3185824,21.6729317
1533,Misézőhely,,12,9,Sáránd,,8562614682,node,47.4070744,21.6304858
1534,Szent László-templom,,12,9,Hajdúszoboszló,,372476002,way,47.4429605,21.3904661
1535,Szent László-templom,szentetornyai templom,12,3,Orosháza,"Szentetornya,  Kiss Ernő u.",372476003,way,46.5759266,20.6122518
1536,Magyarok Nagyasszony-kápolna,Rákóczi-telepi kápolna,12,3,Orosháza,"Szentetornya, Szentesi út 146",917063283,way,46.563439,20.607971
1537,Fájdalmas Szűzanya-kápolna,,12,9,Hajdúszoboszló,Wesselényi u. 1.,NULL,NULL,47.4468994,21.3992996
1538,Szeplőtelen fogantatás-templom,,12,9,Hosszúpályi,,1067115673,way,47.3914286,21.7342673
1539,Szent Őrzőangyalok-templom,,12,10,Atkár,Fő u. 34.,372476011,way,47.7190754,19.8916449
1541,Szent György vértanú-templom,,12,10,Csány,Arany János u. 15.,372475988,way,47.6477383,19.8298508
1542,Szeplőtelen Fogantatás-templom,,12,9,Hajdúdorog,Böszörményi út 3,320674659,way,47.8154854,21.4986712
1543,Mindenszentek-templom,,12,10,Ecséd,Szabadság u. 153.,372475976,way,47.7345891,19.7733218
1544,Szentháromság-templom,,12,9,Hajdúnánás,Bocskai u.,372476012,way,47.8429917,21.4283067
1545,Jézus Szíve-kápolna,,12,9,Létavértes,,916134357,way,47.3803534,21.899056
1546,Szent Család-templom,,12,9,Hajdúhadház,Rákóczi u. 2.,8419377661,node,47.6861063,21.6691174
1547,Szent István király-templom,,12,3,Tótkomlós,,362070228,way,46.4094081,20.7300924
1548,Fatimai Szűz-templom,Páduai Szent Antal-templom,12,16,Kálmánháza,Nyíregyházi u. 64.,340712969,way,47.875802,21.5786884
1549,Szent József-templom,,12,9,Téglás,,301135770,way,47.7119438,21.6765481
1550,Szent Anna-templom,,12,10,Gyöngyöshalász,Fő út 5.,372523604,way,47.7422435,19.9260107
1551,Szent István király-kápolna,,12,3,Tótkomlós,Nagykopáncs,491316117,way,46.3715981,20.6311564
1552,Jézus Szíve-templom,,12,9,Monostorpályi,Landler tér,1013994940,way,47.3965848,21.7708787
1553,Szent Vendel-templom,,12,3,Almáskamarás,,372523636,way,46.4610941,21.0937484
1554,Szentháromság-templom,,12,3,Battonya,Fő u. 72.,372523639,way,46.2854813,21.0216184
1556,Szent István király-templom,,12,3,Dombegyház,Béke útja 30.,372523618,way,46.3404812,21.135229
1558,Szent Kornélia-kápolna,,12,3,Dombegyház,"H-5836, Liget u.",372523625,way,46.3638485,21.1319754
1560,Szent Család-kápolna,,12,3,Kisdombegyház,Kossuth u. 27.,372523606,way,46.3662266,21.1045721
1561,Szent József-kápolna,,12,3,Magyardombegyház,,NULL,NULL,46.3805008,21.0723991
1562,Szent Anna-templom,,12,3,Dombiratos,,372523603,way,46.4169052,21.1171237
1563,Sarlós Boldogasszony-templom,,12,3,Elek,Szabadság tér,297997330,way,46.5294665,21.253255
1564,Kisboldogasszony-templom,,12,3,Kevermes,,372523560,way,46.4148993,21.1825918
1565,Szent Imre-templom,,12,3,Kunágota,Rákóczi u. 14.,372523608,way,46.4262611,21.054915
1566,Szűz Mária fatimai jelenése kápolna,,12,3,Lőkösháza,,NULL,NULL,46.4277,21.2306995
1567,Szűz Mária Szent Neve-templom,,12,3,Magyarbánhegyes,Jókai utca 19.,300565659,way,46.4563239,20.9644054
1568,Szentháromság templom,,12,3,Nagybánhegyes,,372523638,way,46.457922,20.9003755
1569,Szent István király-templom,,12,3,Medgyesbodzás,,372523617,way,46.5182056,20.9613342
1570,Szent Mihály arkangyal-templom,,12,3,Medgyesegyháza,Kossuth tér,372523629,way,46.4980219,21.0284795
1571,Szent Antal-kápolna,,12,3,Pusztaottlaka,,372523605,way,46.535375,21.0061197
1572,Szent Adalbert-templom,,12,12,Bajna,Hősök tere 22.,218167614,way,47.6550256,18.599091
1573,Szent György-templom,,12,3,Mezőhegyes,Szent György tér,372523607,way,46.3147713,20.8181603
1574,Kisboldogasszony-templom,,12,3,Mezőkovácsháza,,235632855,way,46.4078541,20.9244204
1575,Szent István király templom,,12,3,Végegyháza,,372523610,way,46.3904809,20.8670327
1576,Szent Simon és Júda-templom,,12,12,Bajót,Bánk bán tér 11.,286936557,way,47.7273998,18.5589848
1578,Rózsafűzér Királynője-templom,,12,3,Nagykamarás,,372523600,way,46.466274,21.1234544
1580,Szent László-templom,,12,12,Héreg,Fő u. 93.,372523628,way,47.6467542,18.511044
1581,Szent Anna-templom,,12,6,Algyő,,372523602,way,46.3319428,20.2162218
1582,Szentháromság-templom,,12,12,Nagysáp,Köztársaság tér 36.,372523637,way,47.6848345,18.5994612
1583,Magyarok Nagyasszonya templom,,12,6,Deszk,,102139927,way,46.2172568,20.2360727
1584,Nagyboldogasszony-templom,,12,6,Kiszombor,,317357841,way,46.187284,20.4285334
1585,Szent Mihály-templom,,12,12,Nyergesújfalu,Kossuth Lajos 59,372523632,way,47.7621676,18.5466713
1586,Szent Kereszt-templom,,12,6,Klárafalva,,372523624,way,46.2217122,20.3254644
1587,Rózsafüzér Királynője-templom,,12,6,Ferencszállás,,372523601,way,46.2169376,20.3536041
1588,Szent István király-templom,,12,6,Kübekháza,,120548527,way,46.1496218,20.2758499
1589,Sarlós Boldogasszony-templom,piszkei templom,12,12,Lábatlan,Rákóczi u. 94.,280713252,way,47.7493192,18.4885129
1590,Szent Lipót-templom,,12,12,Süttő,Templom tér 2.,372523626,way,47.7583896,18.4416353
1592,Szent Mária Magdolna-templom,,12,12,Tardos,Rákóczi u. 173.,277435864,way,47.6625944,18.445504
1593,Krisztus Király-templom,,12,12,Tarján,Rákóczi u. 12.,372523581,way,47.6113405,18.5105396
1594,Szent Péter és Pál-templom,,12,9,Püspökladány,,372523634,way,47.3196611,21.1182984
1595,Nagyboldogasszony-templom,,12,9,Báránd,Kossuth tér 8.,372523594,way,47.2933159,21.2277942
1596,Magyarok Nagyasszonya-templom,,12,9,Kaba,Báthory u 3,378701724,way,47.359046,21.2722774
1597,Szent Kereszt felmagasztalása-templom,,12,9,Nádudvar,Kossuth u.,372523622,way,47.4286158,21.1605263
1598,Magyarok Nagyasszonya-templom,,12,9,Újiráz,Szabadság tér 4.,372523589,way,46.9859876,21.3563497
1599,Keresztelő Szent János-templom,felsőkrisztinavárosi templom,12,5,Budapest XII. kerület,Apor Vilmos tér 9,250588130,way,47.490652,19.0122163
1600,Jézus Szíve-templom,,12,9,Komádi,Fő u. 83.,372523553,way,47.00525,21.495323
1601,Magyarok Nagyasszonya-templom,Regnum Marianum-templom,12,5,Budapest XIV. kerület,Zoborhegy tér 18,372523591,way,47.526356,19.1331244
1602,Szent László király-templom,nagytemplom,12,18,Sárvár,Kossuth Lajos tér,299227332,way,47.2537118,16.9351682
1603,Árpád-házi Szent Erzsébet-templom,Rózsák terei templom,12,5,Budapest VII. kerület,Rózsák tere 8,25277227,way,47.5011417,19.0762367
1604,Páduai Szent Antal-templom,,12,6,Tiszasziget,,370760387,way,46.175019,20.1626431
1605,Szent Kereszt felmagasztalása kápolna,,12,6,Újszentiván,,NULL,NULL,46.1869011,20.1791992
1606,Urunk mennybemenetele-templom,,12,6,Forráskút,,372523643,way,46.3653376,19.9111147
1607,Jézus Szíve-templom,,12,6,Ásotthalom,,307195049,way,46.1996281,19.782483
1608,Páduai Szent Antal-templom,,12,6,Balástya,,372523599,way,46.4230343,20.0128841
1609,Szent István király-templom,,12,6,Bordány,,76701816,way,46.3211496,19.9172954
1610,Szent Imre-templom,,12,6,Csengele,,332370259,way,46.5419383,19.8626068
1611,Szent Kereszt felmagasztalása-templom,,12,6,Domaszék,,372523623,way,46.243099,20.0031168
1612,Kisboldogasszony-templom,,12,6,Dóc,,372523556,way,46.4392936,20.1335422
1613,Szent István király-templom,,12,6,Kistelek,Szent László tér 3.,372523612,way,46.4699557,19.9805632
1614,Szent László-kápolna,,12,9,Csökmő,Kóróssziget,841642197,way,47.0662995,21.3005676
1615,Temetői kápolna,Kocsó kápolna,12,6,Kistelek,Temető,5512390448,node,46.4730707,19.9865035
1616,Nagyboldogasszony templom,Barokk templom,12,18,Szentgotthárd,Széll Kálmán tér,100758987,way,46.9545775,16.2751439
1617,Szent László király-templom,,12,6,Mórahalom,,827005421,way,46.2166821,19.8900357
1618,Magyarok Nagyasszonya-templom,,12,6,Ópusztaszer,,372523585,way,46.4980579,20.05378
1619,Urunk Színeváltozása-templom,Ruzsai templom,12,6,Ruzsa,Szent István út 1-3.,372523642,way,46.2897105,19.7496185
1620,Nagyboldogasszony-templom,Pusztamérgesi templom,12,6,Pusztamérges,Móra Ferenc tér 5.,372523593,way,46.3280937,19.6836888
1621,Kisboldogasszony-templom,Öttömösi templom,12,6,Öttömös,Felszabadulás u. 14.,310620062,way,46.2817031,19.6811775
1622,Szentháromság-kápolna,,12,6,Pusztaszer,Kossuth u. 33.,493970578,way,46.5515711,19.9841188
1623,Páduai Szent Antal-templom,,12,6,Röszke,,372523598,way,46.1882062,20.0376828
1624,Szűz Mária Szent Neve-templom,,12,6,Sándorfalva,,245706740,way,46.3611853,20.0972241
1625,Szent István király-templom,,12,6,Szatymaz,,370977928,way,46.3449242,20.048207
1626,Páduai Szent Antal-templom,,12,6,Üllés,,83014405,way,46.3366592,19.8491864
1627,Szentháromság-templom,,12,6,Zákányszék,,372523640,way,46.2743674,19.8875668
1628,Jézus Szíve-kápolna,,12,16,Kölcse,Kölcsey F. u. 109.,237079950,way,48.0514232,22.7202328
1629,Kisboldogasszony-templom,,12,6,Zsombó,,372523577,way,46.3273029,19.9711908
1630,Jézus Szíve-templom,,12,6,Baks,,1174575067,way,46.5482053,20.1042486
1631,Szent Miklós-templom,Sári templom,12,18,Sárvár,,301883151,way,47.2540624,16.9187218
1632,Nepomuki Szent János-templom,,12,6,Csanytelek,,372523596,way,46.5986064,20.1166489
1633,Szent Anna-kápolna,,12,16,Penyige,"4941, Kossuth út 112.",379992671,way,47.9952024,22.5589481
1634,Nagyboldogasszony-templom,,12,6,Csongrád,Kossuth tér 4.,372523595,way,46.7103988,20.1540749
1635,Szent István király-templom,,12,6,Felgyő,Felszabadulás u ,372523619,way,46.6633457,20.1103426
1636,Jézus Szíve-kápolna,,12,16,Győrtelek,Kossuth u. 64.,921200489,way,47.9350275,22.4340092
1637,Szent Rita-kápolna,,12,16,Nagyszekeres,,630364024,way,47.9589129,22.6069017
1638,Szent Rókus-templom,belsővárosi templom,12,6,Csongrád,Szent Rókus tér,372523635,way,46.7117241,20.1668304
1639,Szent József-templom,piroskavárosi templom,12,6,Csongrád,Piroska tér 3.,372523620,way,46.7179115,20.1363139
1640,Szent Erzsébet templom,,12,6,Fábiánsebestyén,,362778107,way,46.6691112,20.4615518
1641,Kisboldogasszony-templom,,12,10,Gyöngyöspata,"3035, Fő út 61.",372634474,way,47.8143317,19.7897209
1642,Mindenszentek-templom,,12,10,Gyöngyöstarján,"3036, Jókai Mór tér",372634480,way,47.8129762,19.8672546
1643,Szentlélek Eljövetele-templom,,12,10,Hort,Bajcsy-Zsilinszky u. 36.,372634523,way,47.6901094,19.7799872
1644,Szent Imre-templom,,12,10,Nagyréde,Virág u. 2.,254398587,way,47.767326,19.8512947
1645,Szent Márton püspök-templom,,12,10,Rózsaszentmárton,Hunyadi u. 2.,372634518,way,47.7906745,19.7405393
1646,Szent Kereszt felmagasztalása-templom,,12,10,Szűcsi,Kossuth Lajos u. 1.,372634506,way,47.8050376,19.7647302
1647,Mindenszentek-templom,,12,10,Vámosgyörk,"3291, Kossuth Lajos u. 16.",372634479,way,47.6827921,19.9326634
1648,Szent Péter és Pál apostol-templom,,12,10,Abasár,Fő tér,369661682,way,47.7937825,19.9992222
1649,Szent Jakab apostol-templom,,12,10,Adács,Akácfa u. 1.,372634496,way,47.6900123,19.9772792
1650,Szent György vértanú-templom,,12,10,Detk,Árpád u. 9.,80846226,way,47.7464356,20.0977305
1651,Szent Mihály-templom,,12,18,Kisunyom,Fő u. 37.,372634515,way,47.1462521,16.6430418
1652,Krisztinavárosi Havas Boldogasszony-templom,Krisztinavárosi templom,12,5,Budapest I. kerület,1016 Krisztina tér,215135898,way,47.496827,19.031369
1653,Szent László-templom,bokrosi templom,12,6,Csongrád,"Bokros, Gyójai u. 11.",372634512,way,46.7525735,20.0346493
1654,Szent Gellért-templom,,12,5,Budapest XI. kerület,Bartók Béla út 149,32804672,way,47.4687024,19.0228716
1655,Sarlós Boldogasszony-templom,gyöngyösi ferences templom,12,10,Gyöngyös,Barátok tere 2.,225443629,way,47.781898,19.9281761
1656,Szent István-templom,Újpest-kertvárosi templom,12,5,Budapest IV. kerület,Rákóczi tér 4-8.,126581536,way,47.5693074,19.0981918
1657,Szent Bertalan-templom,Nagytemplom,12,10,Gyöngyös,Fő tér,195804443,way,47.7854878,19.925596
1658,Szent Kereszt felmagasztalása-templom,nagynardai templom,12,18,Narda,,322873234,way,47.2379298,16.4613283
1659,Szentháromság-templom,Belvárosi templom,12,6,Hódmezővásárhely,Andrássy u. 11.,315602547,way,46.4151124,20.3212086
1660,Alexandriai Szent Katalin-templom,,12,10,Gyöngyösoroszi,"3211, Kossuth u. 55.",372634470,way,47.8274664,19.8910984
1661,Szent István király-templom,,12,6,Hódmezővásárhely,Szent István tér 4.,315745426,way,46.4210832,20.3303012
1662,Szent Bernát-kápolna,,12,16,Darnó,,372634486,way,47.9589148,22.6596252
1663,Fájdalmas Szűz Anya-templom,kisnardai templom,12,18,Narda,Kisnarda,288841381,way,47.2431545,16.4494805
1664,Szent Miklós püspök-templom,,12,10,Gyöngyössolymos,Szabadság u. 153,223819113,way,47.8185271,19.9322356
1665,Szent Miklós püspök-templom,,12,10,Karácsond,József Attila u. 25.,372634516,way,47.7260622,20.0254262
1666,Szeplőtelen Fogantatás-templom,,12,10,Markaz,Fő u. 110.,372634524,way,47.8278997,20.0550908
1667,Kápolna,görögkatolikus kápolna,12,16,Kisnamény,Kis u. 16.,372634477,way,47.9546934,22.6938884
1668,Keresztelő Szent János-templom,mátrafüredi templom,12,10,Gyöngyös,"Mátrafüred, Parádi u.",203234508,way,47.8287434,19.9709503
1669,Szent Imre-templom,,12,10,Mátraszentimre,Szabadság u. 25,294399569,way,47.9098917,19.8770899
1670,Szent Adorján-templom,,12,6,Mártély,Fő u. 70,372634484,way,46.4712242,20.2343458
1671,Árpád-házi Szent Erzsébet-templom,,12,10,Nagyfüged,Szabadság tér 8.,372634529,way,47.6812266,20.1023471
1672,Szent Mihály főangyal-templom,,12,10,Tarnazsadány,Kossuth u. 36.,372634514,way,47.6770398,20.1609188
1673,Magyarok Nagyasszonya-templom,pécsszabolcsi templom,12,2,Pécs,Szabadságharcos u 55,279195928,way,46.1121306,18.2718141
1674,Szent Kereszt felmagasztalása-templom,,12,10,Visonta,Kossuth tér 1.,372634505,way,47.7804957,20.0259104
1675,Szent Mihály-templom,,12,6,Székkutas,Mester u. 6.,362548089,way,46.502953,20.5358419
1676,Kalkuttai Boldog Teréz-kápolna,,12,16,Cégénydányád,"4732, Dózsa György út 28.",378668427,way,47.9307106,22.5428559
1678,Szent Család-templom,,12,16,Nagyar,,913662372,way,48.0567028,22.5527454
1680,Szent István király-templom,,12,10,Erk,Fő tér 8.,103269755,way,47.609768,20.0766196
1681,Mindenszentek-temploma,,12,6,Mindszent,,372634478,way,46.528354,20.1703147
1682,Szentháromság-templom,,12,11,Jászárokszállás,Köztársaság tér 14.,372634522,way,47.6436346,19.9809328
1683,Misézőhely,,12,16,Tiszakóród,Kossuth u. 43,8587243239,node,48.1043037,22.7098558
1684,Nagyboldogasszony-templom,"Nagytemplom, Főtemplom",12,11,Jászberény,Szentháromság tér 3.,169101549,way,47.5036722,19.9110363
1685,Jézus Neve-templom,"ferences templom, barátok temploma",12,11,Jászberény,Ferencesek tere 3.,169101967,way,47.5034703,19.902867
1686,Kisboldogasszony-templom,,12,6,Szegvár,,378687901,way,46.5891662,20.2195785
1687,Jézus mennybemenetele-templom,Porteleki templom,12,11,Jászberény,Porteleki ut,372634473,way,47.4057682,19.934379
1688,Szűz Mária-kápolna,,12,16,Hetefejércse,,NULL,NULL,48.1222992,22.4778004
1689,Szűz Mária Neve-templom,szentkúti templom,12,11,Jászberény,Szentkúti tér 1.,312306792,way,47.495789,19.910264
1690,Szent Borbála-kápolna,Annavölgyi kápolna,12,12,Annavölgy,Templom köz 1.,906800669,way,47.6908126,18.6675052
1691,Szent Mihály főangyal-templom,,12,11,Jászdózsa,Szent Mihály tér 4.,545042134,way,47.5655541,20.0145205
1692,Nepomuki Szent János-templom,,12,12,Csolnok,Templom tér 3.,372634483,way,47.692015,18.7125839
1693,Szent Anna-templom,,12,6,Szentes,,362788116,way,46.6506585,20.2543643
1695,Alexandriai Szent Katalin-templom,,12,12,Dág, Ady E. u. 1.,372634471,way,47.6647985,18.7182454
1696,Jézus Szíve-templom,,12,6,Szentes,,372634472,way,46.6701465,20.2619893
1697,Szent Borbála Plébániatemplom,Bányásztemplom,12,12,Dorog,Bányászkörönd 3.,372634487,way,47.7280795,18.7300141
1698,Szent István király-templom,,12,16,Fülpösdaróc,,372634492,way,47.934317,22.4795922
1699,Szent József-templom,,12,12,Dorog, Templom tér 7.,372634503,way,47.7175541,18.7303235
1700,Szent Kelemen-templom,,12,12,Kesztölc,,34874660,way,47.7133655,18.7991089
1701,Szent Imre-templom,,12,12,Sárisáp,Ady E. u. 14.,372634490,way,47.6770995,18.6811382
1702,Jézus Szíve-templom,,12,6,Árpádhalom,,362765691,way,46.6167401,20.549766
1703,Szent Alajos-templom,,12,6,Nagymágocs,,372634485,way,46.5885014,20.4701794
1704,Szent Máté-templom,,12,6,Tömörkény,,372634520,way,46.6142287,20.0481457
1705,Szent István király-templom,belvárosi templom,12,6,Makó,Pázmány u. 4.,372634491,way,46.2138383,20.4666197
1706,Fájdalmas Szűzanya-kápolna,szervita kápolna,12,6,Makó,Hollósi Kornélia u. 2.,372634481,way,46.2183857,20.4752584
1707,Szent László király-templom,Makó-újvárosi templom,12,6,Makó,Vásárhelyi u. 57.,372634508,way,46.2301318,20.4815628
1708,Szent Mihály-templom,,12,6,Apátfalva,,298334801,way,46.1695123,20.574319
1709,Szent Kereszt felmagasztalása templom,,12,6,Királyhegyes,,372475996,way,46.2707076,20.6123012
1710,Szeplőtelen Fogantatás-templom,Ráczkerti templom,12,16,Mátészalka,Ráczkert,372634525,way,47.95817,22.3068553
1711,Szent Gellért-templom,,12,6,Magyarcsanád,Templom tér 2.,372634488,way,46.1694334,20.6113161
1713,Szent Kereszt-kápolna,,12,6,Csanádalberti,,372634507,way,46.324369,20.7068752
1714,Szeplőtelen Fogantatás templom,,12,16,Nyírkáta,Kossuth u 15,379814540,way,47.8658008,22.2481851
1715,Nepomuki Szent János-templom,,12,6,Csanádpalota,,372634482,way,46.2435355,20.7228041
1716,Szent György vértanú-templom,,12,11,Jászfelsőszentgyörgy,"H-5111, Hattyú u. 2.",372634489,way,47.5100058,19.7929459
1717,Mindenszentek-templom,,12,11,Jászfényszaru,Szentcsalád tér 3.,235149095,way,47.5666315,19.7175058
1718,Szent Jakab apostol-templom,,12,11,Jászjákóhalma,Fő u.,372634500,way,47.5224438,19.98841
1719,Szűz Mária Neve-templom,,12,6,Kövegy,,372634528,way,46.223422,20.6842435
1720,Szent Márton püspök-templom,,12,11,Jásztelek,Szent Erzsébet tér,372634519,way,47.4825469,20.0007581
1721,Szent László-templom,,12,6,Földeák,Szent László 13.-14.,372634510,way,46.3195372,20.4939552
1722,Kisboldogasszony-templom,,12,11,Pusztamonostor,Béke tér 4.,372634475,way,47.5544607,19.7959179
1723,Szentháromság templom,,12,16,Nyírmeggyes,Petőfi u 1,372634521,way,47.9132398,22.2646771
1724,Szent Miklós püspök-templom,,12,10,Tarnaörs,Ady Endre u. 9.,372634517,way,47.5956466,20.0507935
1725,Szent László király-templom,,12,10,Visznek,Szabadság u. 78.,372634509,way,47.6429303,20.0334321
1726,Szűz Mária Keresztények Segítség-templom,,12,6,Óföldeák,,372634526,way,46.2950947,20.4380975
1727,Szent László templom,,12,16,Nyírderzs,,374042995,way,47.8959329,22.1620404
1728,Szent Mihály főangyal-templom,,12,11,Alattyán,Szent István u. 28.,372753367,way,47.4223826,20.0440443
1736,Keresztelő Szent János születése-templom,prépostsági templom,12,11,Jánoshida,Fő út 2.,294819269,way,47.3798842,20.0655227
1737,Szent Pál-kápolna,,12,16,Hodász,Petőfi u 34,374042998,way,47.9188202,22.2013486
1739,Magyarok Nagyasszonya-templom,,12,6,Maroslele,,372753354,way,46.2673628,20.3420537
1740,Szentháromság-templom,,12,11,Jászalsószentgyörgy,Fő út ,294783788,way,47.372226,20.0914746
1741,Páduai Szent Antal-templom,Makó-Borgázói templom,12,6,Makó,Borgázó,372753358,way,46.3362452,20.5773892
1742,Nagyboldogasszony-templom,,12,6,Pitvaros,Arany János u.,372753357,way,46.3172997,20.7375484
1743,Szent András-templom,,12,3,Békésszentandrás,,372753360,way,46.8714197,20.490303
1744,Nagyboldogasszony-templom,,12,16,Papos,,372753356,way,47.9858898,22.2494655
1745,Szent Klára-templom,,12,3,Szarvas,,362592491,way,46.862241,20.5503341
1746,Szent István király templom,,12,16,Kántorjánosi,Kossuth u 4/a,372753362,way,47.937353,22.1469143
1747,Kisboldogasszony-templom,,12,11,Jászapáti,Petőfi S.  u. 1.,222704479,way,47.5126693,20.140736
1748,Szent Család-templom,,12,11,Jászboldogháza,Rákóczi u. 23.,5512578128,node,47.3697649,19.9958014
1749,Magyarok Nagyasszonya-kápolna,,12,3,Csabacsűd,,670895312,way,46.824651,20.6550186
1750,Jézus Szíve-templom,,12,11,Jászivány,Alkotmány u. 13.,372753352,way,47.5222447,20.2458824
1751,Sarlós Boldogasszony-templom,,12,11,Jászladány,,372753359,way,47.3644218,20.1645386
1752,Rózsafűzér Királynője templom,,12,11,Mesterszállás,,293319256,way,46.9559105,20.4288366
1753,Szent Kereszt feltalálása templom,,12,11,Jászkisér,Kossuth Lajos tér 4.,372753364,way,47.4583789,20.2159932
1755,Szent Kereszt felmagasztalása templom,,12,11,Jászszentandrás,Rákóczi u.86.,372753363,way,47.5830414,20.1743572
1756,Misézőhely,,12,16,Jármi,Kossuth u. 42.,914615482,way,47.9694091,22.2453076
1757,Szent Ágota-templom,,12,18,Perenye,Béke u. 82.,372753369,way,47.2922224,16.574547
1758,Szent István király-templom,,12,11,Kőtelek,Kiss János u. 12.,372753361,way,47.3324446,20.4439749
1759,Szent Anna-templom,,12,3,Dévaványa,,252936687,way,47.028027,20.9622146
1761,Szeplőtelen Fogantatás-templom,,12,3,Körösladány,Wencheim B u.,372753372,way,46.9570157,21.0841523
1762,Mária Magdolna templom,,12,11,Nagykörű,Templom tér 1.,372753355,way,47.2712101,20.4518997
1763,Jézus Szíve-templom,,12,3,Ecsegfalva,,294826727,way,47.1443943,20.9243087
1764,Szent László király-templom,,12,11,Tiszasüly,Szent László u.,372753366,way,47.3933553,20.391068
1766,Szent Péter és Pál-templom,,12,4,Abaújkér,Rákóczi u. 72.,369661683,way,48.2998904,21.1979856
1767,Gyümölcsoltó Boldogasszony-templom,,12,4,Abaújszántó,István király tér 1.,369664553,way,48.276391,21.1858945
1768,Szeplőtelen Fogantatás-templom,,12,4,Boldogkőújfalu,Szabadság u. 35.,372313589,way,48.3200911,21.2441311
1769,Páduai Szent Antal-templom,,12,16,Őr,Hunyadi u 5,372313571,way,47.9772629,22.190081
1771,Szent Kereszt felmagasztalása-templom,,12,4,Boldogkőváralja,,372313581,way,48.3369094,21.2400403
1772,Szentlélek-templom,,12,16,Vállaj,Temető út 10.,372753371,way,47.7604163,22.3828085
1773,Magyarok Nagyasszonya-kápolna,,12,16,Bátorliget, Szabadság tér 6.,381531434,way,47.756827,22.2703197
1774,Nepomuki Szent János-templom,,12,4,Fony,Templom u. 3.,372339978,way,48.3910553,21.2855314
1775,Szent József-templom,,12,16,Terem,Fő u 26,377014382,way,47.7993376,22.2777421
1776,Szent Imre templom,,12,4,Gönc,Szent István tér 1.,197516195,way,48.47026,21.2784712
1777,Nagyboldogasszony-templom,,12,4,Göncruszka,,370444108,way,48.452573,21.2401571
1778,Szent István király-templom,,12,4,Hejce,Béke tér 3.,371483570,way,48.4221264,21.2796246
1779,Szent Kereszt-templom,,12,4,Hidasnémeti,Templom köz,372753365,way,48.5026682,21.2286609
1780,Szentháromság-templom,,12,4,Kéked,Fő út 38.,156976502,way,48.5459451,21.3488295
1781,Szentháromság-templom,,12,4,Pere,Kossuth u. 50.,372753370,way,48.2823582,21.1225884
1783,Szűz Mária neve-templom,,12,4,Tornyosnémeti,Fő út 26.,372753373,way,48.5209184,21.2511121
1784,Jézus mennybemenetele-templom,,12,4,Vilmány,Fő u. 96.,372753351,way,48.4175582,21.2315311
1785,Keresztelő Szent János születése-templom,,12,4,Vizsoly,Szent János u. 102.,372753353,way,48.3861246,21.2165466
1786,Magyarok Nagyasszonya és Szent László-templom,kerekharaszti templom,12,10,Hatvan,,372856513,way,47.6633305,19.6250431
1787,Szent László király-templom,,12,16,Nyírcsaholy,Hunyadi u. 17.,372856531,way,47.9051734,22.3340651
1788,Szent Kereszt Felmagasztalása-templom,nagyecsedi római katolikus templom,12,16,Nagyecsed,"4355, Rákóczi Ferenc út 1.",372856529,way,47.8664522,22.3898165
1789,Szent Erzsébet-templom,,12,16,Tiborszállás,Dózsa u.,372373970,way,47.8151889,22.4067274
